hsa-miR-101-1,hsa-miR-103a-1,hsa-miR-103a-2,hsa-miR-122,hsa-miR-124-2,hsa-miR-124-3,hsa-miR-125a-5p,hsa-miR-126-3p,hsa-miR-127-3p,hsa-miR-128-1,hsa-miR-128-2,hsa-miR-129-1,hsa-miR-130a-3p,hsa-miR-133b,hsa-miR-134-5p,hsa-miR-135a-2,hsa-miR-138-1,hsa-miR-138-2,hsa-miR-139-5p,hsa-miR-144-3p,hsa-miR-147a,hsa-miR-148a-3p,hsa-miR-148b-3p,hsa-miR-149-5p,hsa-miR-150-5p,hsa-miR-152-3p,hsa-miR-153-1,hsa-miR-154-5p,hsa-miR-15a-5p,hsa-miR-16-1,hsa-miR-16-2,hsa-miR-181c-5p,hsa-miR-183-5p,hsa-miR-185-5p,hsa-miR-187-3p,hsa-miR-190a,hsa-miR-192-5p,hsa-miR-194-2,hsa-miR-195-5p,hsa-miR-196a-1,hsa-miR-197-3p,hsa-miR-199a-1,hsa-miR-200a-3p,hsa-miR-200b-3p,hsa-miR-200c-3p,hsa-miR-203a,hsa-miR-204-5p,hsa-miR-210-3p,hsa-miR-211-5p,hsa-miR-212-3p,hsa-miR-216a,hsa-miR-217-5p,hsa-miR-218-1,hsa-miR-218-2,hsa-miR-219a-1,hsa-miR-219a-2,hsa-miR-221-3p,hsa-miR-222-3p,hsa-miR-223-3p,hsa-miR-23a-3p,hsa-miR-24-2,hsa-miR-25-3p,hsa-miR-26a-1,hsa-miR-26a-2,hsa-miR-26b-5p,hsa-miR-299,hsa-miR-29b-1,hsa-miR-30a,hsa-miR-30b-5p,hsa-miR-30c-1,hsa-miR-30c-2,hsa-miR-30d-5p,hsa-miR-31-5p,hsa-miR-32-5p,hsa-miR-326,hsa-miR-330-3p,hsa-miR-34b-5p,hsa-miR-375-3p,hsa-miR-377-3p,hsa-miR-382-5p,hsa-miR-429,hsa-miR-455-5p,hsa-miR-485,hsa-miR-495-3p,hsa-miR-503-5p,hsa-miR-504-5p,hsa-miR-516b-1,hsa-miR-622,hsa-miR-7-2,hsa-miR-9-1,hsa-miR-93-5p,hsa-miR-98-5p,hsa-miR-99a-5p,hsa-let-7a-1,hsa-let-7a-2,hsa-let-7c,hsa-let-7d-5p,hsa-let-7f-1,hsa-let-7f-2,hsa-let-7g
95.20763,44.26497,92.98306,17.17579,44.32336,8.20215,141.00815,14.60395,85.1016,65.26525,56.30614,136.46481,34.67716,51.0184,63.52719,5.69561,209.68936,33.93996,257.0206,62.05184,127.69008,7.98494,128.96632,171.34295,94.94659,57.66829,21.51928,22.91802,378.48388,89.54442,29.17524,79.89614,35.76727,174.68329,128.99964,6.52254,53.13473,138.07668,84.81067,103.00134,204.056,13.29877,18.45615,83.77273,54.91009,323.7456,86.47185,419.60372,168.12005,174.16139,19.67034,12.15158,11.23827,69.23282,639.24181,75.15512,47.59551,22.90464,801.2869,260.16528,61.7947,118.00267,55.09601,49.08706,102.14973,19.41038,31.31579,14.80372,22.81906,124.90454,39.76076,39.97131,46.46869,67.46931,588.97756,58.30285,29.07125,212.39976,10.23348,31.44455,78.15401,60.83538,45.64191,6.2838,41.58895,117.66442,11.15365,443.14359,59.8998,44.32289,72.20426,41.05917,51.92559,92.53009,35.18356,13.08029,124.49891,135.89622,43.93454,171.10673
93.31231,45.94277,121.51735,10.91838,39.9797,29.57693,138.41175,13.53618,76.05158,50.08814,52.40234,128.8358,26.31271,62.44753,56.60265,2.46131,187.63343,31.66153,198.46162,42.00734,97.95771,12.27179,131.70121,183.85546,74.4857,55.97067,18.61004,12.30248,615.14369,83.67119,15.17731,61.85693,22.01683,160.04665,89.68191,4.691,51.3716,112.01383,74.81958,71.01302,185.99085,8.19921,23.27858,69.68169,46.35021,279.9748,69.42713,419.16278,125.32197,161.05667,16.2224,8.94509,7.00942,50.29559,535.60918,58.06999,39.0226,16.60091,972.43869,201.25017,60.69083,107.26923,49.25385,38.62551,102.32666,18.18218,55.59916,19.63037,21.92132,93.96735,38.04953,49.01411,44.69451,55.14487,547.91535,53.71583,26.65987,177.43009,12.67861,40.24071,72.42451,54.23868,38.1635,1.75964,27.69247,82.8956,0.00933,458.84387,65.00943,35.15724,53.22613,41.86312,41.19886,90.36549,37.4055,9.14593,117.52881,137.08974,63.06572,184.5237
48.88389,57.84134,86.43297,39.65172,67.97193,8.98317,239.82771,14.28992,301.60491,125.35527,194.8115,316.1422,60.52825,62.46847,167.32073,14.09502,700.00281,56.47642,821.92693,27.54551,247.49096,10.1713,212.8824,227.80099,370.81174,87.05404,51.38649,23.43397,229.81709,37.70647,23.67834,386.19044,91.11043,563.28899,191.41173,13.06577,113.90784,358.18694,254.96913,210.47203,602.44157,29.2495,20.284,177.31785,314.79312,264.25619,238.21314,861.26076,678.00472,449.93378,61.99745,9.69102,17.66721,64.26042,994.44659,252.27702,102.96701,58.32497,255.09641,610.29373,48.61371,220.26868,233.36305,40.634,211.53801,15.00001,28.13349,42.59074,64.64792,328.09799,124.2659,32.07347,108.89486,44.16938,1647.8266,181.72586,89.63115,138.81505,45.67624,98.88725,159.05801,281.88889,133.97929,19.31723,110.52964,263.31551,62.30141,543.00729,166.48221,164.93086,143.12843,37.94963,94.50369,87.48438,85.16793,5.73124,147.04053,52.80525,22.68708,73.70629
155.47233,50.80238,147.85616,10.57767,41.36012,11.60803,167.3417,10.86987,93.92417,56.0953,66.24555,183.03436,37.15779,55.25457,52.40932,3.38245,232.75591,39.28213,260.72078,34.37846,111.24857,11.41494,126.24808,186.28929,133.93918,64.99966,20.77648,19.34285,631.40457,75.72653,24.04725,88.56534,25.75545,180.7787,111.04462,2.83866,70.03516,163.3523,92.43758,106.12287,235.24208,7.21299,25.29982,98.10046,89.92409,323.19764,84.47041,481.2418,176.99414,192.25205,21.44661,13.74209,18.55861,66.41486,645.45933,89.86085,47.45591,23.99135,1311.08682,280.75358,81.36345,138.54757,58.87051,35.78117,106.4566,16.23271,42.05244,21.8878,30.67708,121.9153,52.48583,44.04796,53.69774,60.36197,632.16976,58.44976,26.81047,194.37192,17.297,33.03291,71.1696,58.34487,46.99965,6.21248,42.38092,122.75075,5.10592,458.92894,73.85452,49.45943,75.83778,41.40812,54.85558,81.25711,47.44951,10.06959,104.12253,108.9826,48.96564,198.33195
79.77054,34.5731,95.11279,23.86402,55.3006,11.26057,208.24848,9.78746,147.29468,75.13379,94.36216,237.14692,41.08458,26.48148,75.99005,5.18639,433.18058,78.29443,308.74769,48.04646,149.55867,7.53855,124.04297,251.8925,149.24877,66.36113,23.51999,36.19671,801.54525,60.66595,23.0329,117.03756,41.98126,179.00163,152.80933,5.95933,72.21274,204.84783,110.42059,163.44083,288.25992,12.10283,14.18966,94.75584,149.42269,281.23929,112.3335,300.50382,257.42443,262.81169,33.25448,16.40656,25.51056,115.49438,782.78219,78.88972,62.69508,29.25423,869.22314,477.8237,60.11919,148.08557,60.53111,38.5158,138.10062,23.05515,27.98327,23.44264,57.87487,150.25523,53.50332,25.046,46.56172,54.1468,912.39169,102.52025,57.67409,301.01405,22.27946,218.2193,128.74734,95.65693,77.81403,15.16158,84.33618,151.00794,20.52035,271.46278,58.4843,112.17958,85.20278,40.18355,68.84755,84.38238,44.9263,5.43295,100.56765,136.4153,16.71884,143.5229
56.20588,60.26492,131.75138,48.87135,100.95402,12.12647,174.89246,15.17476,242.06666,74.03236,93.9388,300.09118,97.63011,46.94142,97.50172,10.57224,755.98075,53.30091,616.11589,42.18734,171.53071,17.65749,214.55217,233.92816,283.86293,102.59622,59.27796,17.41468,314.0569,40.02182,37.99687,237.48375,66.01956,366.05367,164.21114,19.09017,181.55443,336.58668,231.3693,168.65345,446.06446,38.59101,18.62133,144.89836,304.37782,288.08006,191.68775,409.64579,502.93724,464.81261,49.9648,15.93138,18.79022,153.32778,637.17998,144.28011,88.05267,36.34895,469.03991,356.14767,45.57542,151.59514,158.20626,38.97951,234.08216,18.6404,15.08149,30.97272,56.31716,261.11149,78.70351,22.03439,68.66468,61.12607,1203.93794,164.66383,63.2842,134.55274,34.94695,88.26297,243.71106,182.10091,105.61899,24.62638,101.07047,173.93971,37.37235,559.02855,88.89384,161.47122,130.51872,24.68737,56.99683,57.99127,31.61999,9.76815,184.94342,73.33932,9.77857,105.94223
79.47001,32.45819,134.97073,7.25941,43.59732,9.91892,149.21317,21.27319,118.89196,62.31698,59.58624,166.42805,43.96429,41.51215,78.73071,3.12535,295.65241,26.34432,253.07134,36.94054,120.20196,5.55405,122.5711,178.12332,83.55734,37.07284,16.40052,41.4533,486.78508,32.3927,19.19382,77.7147,36.2255,194.23127,111.95272,6.69035,57.94722,145.10692,69.63198,105.04153,207.30731,0.01019,6.75549,65.19563,112.4354,222.74529,111.14864,410.3476,144.97591,210.86026,14.9226,19.47678,12.67694,82.25092,689.01359,51.42508,47.33323,9.71442,1203.29165,363.40208,60.04492,122.2443,53.67435,48.94793,133.13504,16.99892,29.67195,5.83991,32.72372,151.09124,39.51613,27.88295,26.58461,55.45592,679.45496,68.525,32.6459,182.59665,8.66256,145.13498,79.0478,66.67705,50.33971,2.85711,47.00295,113.69439,7.16342,257.70748,71.71221,107.22645,58.31685,42.71514,80.4708,74.32854,47.3686,5.62786,91.35547,111.54145,26.89229,169.44993
42.23105,40.63389,82.75235,17.3287,52.47759,15.14403,247.59684,22.5264,191.85591,107.90717,125.86702,229.95557,71.22561,27.99384,81.63482,4.05948,511.92987,97.65431,233.50099,6.22454,196.97908,19.38257,98.05214,212.73874,86.35293,60.61686,18.26267,62.37413,449.53938,43.41753,22.90754,149.51666,44.8149,164.10522,158.56292,6.77048,95.25859,154.61044,68.04408,232.02148,280.37346,2.82391,10.97287,62.88593,137.1319,267.43229,116.13767,367.64508,165.25529,253.1158,30.0797,69.77951,17.31213,44.46636,572.3794,82.65924,40.62923,26.65569,628.63589,207.46947,44.24172,135.28827,82.66686,35.53402,154.45988,31.28071,21.79379,25.69312,59.08181,165.71401,52.3344,18.45627,56.30599,48.25734,1077.23805,88.04993,83.7874,379.97483,33.46059,573.41231,80.62212,113.8969,68.09529,15.28102,91.34302,115.50114,3.27687,204.76224,51.5752,335.4771,78.71587,32.55584,109.78592,60.65023,43.63864,6.85285,110.26423,111.59658,12.83531,133.88207
65.57232,47.54569,89.58155,11.78602,46.24333,8.60932,121.13527,7.61934,95.17771,49.77911,41.14772,71.15294,32.65942,50.3426,67.76604,1.10803,213.39194,15.77217,245.85697,73.14871,83.82579,8.11563,158.67907,157.54877,99.07303,50.97578,22.01677,27.76186,640.22014,40.00177,20.36023,52.1819,22.1636,152.26258,100.7647,2.5797,42.13696,165.9914,80.93314,96.86115,157.23238,5.67706,18.59876,71.52276,62.68056,306.92565,122.76976,353.40294,132.89812,196.66432,16.3299,17.92538,13.50551,81.59108,853.98252,69.86105,54.92003,10.66099,677.9763,240.75765,57.45028,97.6265,47.77836,35.72404,107.60518,11.60333,12.51438,10.76942,27.79822,113.40794,56.71288,41.40097,34.75698,58.63853,582.37333,41.95927,22.03954,139.51342,12.17672,41.12751,81.54718,61.662,54.19714,2.22877,30.19366,44.51427,3.95408,349.4181,74.97439,41.78925,49.47446,30.10563,37.93495,80.76751,40.84286,3.85796,78.20189,123.5824,20.21021,159.80412
90.28989,68.04623,109.96207,22.40687,63.83348,20.64046,146.17923,20.10676,152.0547,80.25843,76.09336,208.51212,55.93961,38.67326,100.85289,5.89663,376.76067,26.89659,369.09362,51.68092,147.45352,12.02952,165.28622,220.21429,166.85852,77.49226,27.85022,28.38618,563.12319,59.73076,23.5112,162.76433,68.90287,266.09934,174.93483,5.43246,93.94722,225.71131,130.70503,124.34172,300.08685,11.07363,30.3585,94.36806,163.98503,295.78231,150.33647,343.12191,276.54254,336.12962,31.82895,13.56454,14.62936,89.04084,943.43639,106.27716,63.38829,36.65958,1279.33398,310.37296,54.33907,156.99836,76.59184,51.95928,143.83846,15.19748,23.80473,25.42425,36.27167,196.37764,51.20618,36.86616,50.39013,55.55844,922.37218,103.46017,53.99753,160.98263,26.82186,47.97191,127.61663,104.97323,76.53213,12.92729,61.45529,124.11315,18.30283,232.87056,87.54147,96.33035,98.57815,26.07982,65.11279,87.73506,52.95798,9.32639,109.21953,130.87305,22.1402,146.1311
121.22201,36.7718,162.4,24.64983,31.74297,11.15355,79.98644,2.21892,80.67597,66.26984,41.5827,122.22485,37.68911,39.51428,41.87081,3.39429,195.49603,22.41367,238.14311,59.32172,101.9309,8.13272,140.87615,155.51067,102.67599,62.29112,26.49419,20.00764,766.03137,113.82064,31.85788,55.4762,31.6916,137.08952,99.06418,4.09499,52.28747,148.18009,103.46483,79.44872,173.38653,9.26469,10.71869,88.3761,73.84369,359.78472,80.15527,247.70582,135.94038,185.29732,14.12181,12.40581,23.42203,61.03314,973.38333,64.28971,75.56885,22.27672,1237.71921,221.188,61.22978,109.84714,55.83612,36.59719,103.47501,3.6892,30.34536,15.41791,26.98402,104.13356,41.37077,24.13334,31.14378,82.01341,497.29158,77.01852,31.25231,134.67844,13.20824,34.93719,90.88481,52.73173,48.68086,6.34782,31.78027,89.05509,9.89263,314.01964,58.72473,34.08687,67.5906,34.77046,36.41725,91.10853,46.86603,15.95989,125.4457,207.73354,17.27986,220.14143
57.08411,46.14249,145.82363,34.19662,39.47078,7.22391,188.72644,12.7181,179.42958,64.96649,87.31946,242.80009,53.79731,38.49798,104.46894,5.23225,459.77331,29.92617,413.79923,39.35569,170.58736,6.70666,153.48768,164.71751,203.38166,52.16929,32.27153,38.38918,625.5326,65.30048,17.62573,174.32597,64.94862,307.5946,132.78856,12.77705,74.26277,225.67538,122.04815,172.47919,324.19126,7.30313,14.06907,129.23789,175.7049,274.43168,120.32002,520.1714,302.06355,286.89347,42.60092,33.21315,18.90977,115.20757,767.58432,104.78753,73.17141,53.024,1130.70993,404.77295,57.3818,169.57851,87.9497,27.27053,174.7092,12.21452,34.60262,28.67804,50.46562,190.47917,63.88442,21.45708,62.80102,34.82929,1020.00785,93.29685,54.52527,205.13964,25.61504,90.66919,110.25838,140.08256,64.37396,9.09824,66.52317,146.93055,34.80815,294.46,106.08581,102.33602,99.22059,33.49862,72.27648,72.73486,52.03352,13.10958,86.52773,98.21031,18.01256,158.26521
69.70694,53.75535,119.20625,23.54635,47.09904,15.92442,108.67122,16.6544,83.52414,76.18872,68.26675,127.65805,34.3742,38.68638,57.7518,2.65931,236.02986,26.7804,227.61162,48.32656,129.78223,8.66904,178.6627,199.10333,104.35287,48.62417,23.07786,25.08457,667.20216,63.8001,8.32456,83.50677,35.75119,173.79907,123.19533,2.79286,68.22777,159.25235,76.55815,95.36392,218.43207,0.00804,6.9986,77.17923,63.46489,313.60311,116.09586,350.23021,152.59214,172.96694,19.07926,12.18568,8.79041,63.68956,846.38455,95.99502,64.74429,12.1134,1147.08871,264.60905,85.02922,134.81873,53.25899,36.49659,90.4374,13.30105,59.76519,23.67346,29.15266,113.62711,51.6447,37.03951,33.99787,52.88787,560.12656,54.75304,29.48546,160.67411,24.43036,46.90706,99.13752,45.67997,55.02073,4.30423,36.81136,99.04005,5.88197,250.96281,58.35208,48.89381,68.87999,48.71636,40.66872,76.59313,37.15328,2.49499,84.79278,83.25518,36.24959,179.35619
120.76257,45.58426,104.54546,17.39152,53.45728,10.77844,154.27865,12.10935,96.32225,62.96853,72.28326,147.23363,38.0476,32.40687,52.7597,2.04869,237.90697,41.89023,228.56262,44.61772,94.77717,5.61517,134.6396,166.13488,117.2865,71.44223,17.16338,20.10048,465.06928,61.70318,27.30503,110.72622,40.63468,156.96038,112.69918,6.01189,60.96778,181.90231,63.45663,104.83787,197.25519,8.7392,18.70118,90.33853,86.73137,282.18497,102.79958,338.56941,161.58203,191.01786,18.70579,14.78161,17.81161,75.74429,829.62117,86.0622,77.68067,19.77198,1154.78684,247.58601,62.29988,119.65427,60.92548,49.18692,126.4726,13.20421,46.33315,16.47872,24.11319,120.94036,38.49548,31.21787,48.53345,56.0139,584.5274,72.04973,29.33073,177.08391,17.47434,46.52487,109.27306,54.7194,40.29346,1.59293,49.9373,129.04905,6.28959,393.27867,55.87623,53.96316,81.77706,29.67111,59.26855,58.14512,46.30009,9.39267,89.34523,111.58405,28.47943,231.58887
104.23059,41.46231,109.23313,11.15898,45.27344,8.22074,103.69692,6.74848,104.40876,41.83482,63.12926,167.20951,45.54207,49.13132,63.445,0.95818,242.81139,41.35718,264.42043,32.1115,100.93134,6.32988,147.90255,212.86703,100.70687,66.9654,27.97655,19.534,487.17164,57.64936,15.95257,82.80093,45.35888,160.57514,101.6335,1.61697,57.54094,155.33405,97.93098,69.59254,152.04575,6.63401,12.9175,88.46671,72.7042,356.96237,157.20905,354.25217,201.72836,192.87368,19.92222,2.33607,12.31624,74.37525,1024.41284,64.51733,78.21908,15.65972,1110.85146,304.43827,109.28777,136.31025,68.19197,51.95593,96.08577,10.58294,26.84188,12.09812,30.49475,117.82555,51.77235,34.5501,29.6943,36.82348,725.59067,59.56248,32.62967,167.15995,12.30211,40.65766,111.14885,70.06287,50.32549,2.79085,42.28186,102.54154,26.07874,223.73802,60.91742,39.03527,70.57819,34.77545,55.50316,73.93613,37.3156,7.67362,109.5488,112.94498,16.33188,173.99175
67.69833,60.37225,125.8497,28.2921,50.88145,5.51668,176.54993,13.42212,177.11314,74.61135,90.64072,210.71908,51.65439,51.57616,90.94513,8.42165,410.26503,29.42457,452.70991,52.81228,191.62796,8.52077,169.02528,234.20504,200.75253,73.60954,27.1319,24.77755,503.65542,63.25329,20.11567,169.13005,43.41255,239.65987,129.75469,14.07569,78.7257,261.36076,164.38357,110.7694,307.24782,23.08977,20.37959,123.25472,127.83831,398.87829,227.08702,443.46016,364.09489,308.60384,42.72704,13.34912,14.90255,105.99674,908.0773,102.44231,66.67631,38.62452,845.06325,357.98941,56.71668,147.90443,100.75591,51.60755,149.5485,12.50835,32.00838,22.52677,59.69551,194.9282,68.53641,26.77168,62.96374,46.85899,971.27754,110.33897,50.21125,159.35621,19.4112,61.40113,166.87603,146.89201,75.76816,14.79959,57.13114,157.88925,31.61667,321.23126,108.46075,86.08275,99.46873,30.31358,71.17346,84.62835,47.35165,6.0142,146.4866,87.97533,16.88888,133.22495
60.9332,52.48278,97.9202,33.56635,72.17197,11.39397,193.20235,17.9972,170.44004,94.37558,115.35509,247.64169,67.18122,51.49318,102.94521,6.49045,577.52317,49.28016,417.89151,29.41087,208.64355,12.16018,106.52259,235.41509,228.81056,75.01589,15.44146,46.98639,493.2182,56.14276,25.73022,185.23377,61.97683,359.19856,135.78525,13.14678,102.18078,253.39349,126.17931,180.42697,424.6817,12.31076,11.13454,89.32011,171.61756,282.7556,170.18024,415.44756,350.81557,315.43468,36.30531,28.65927,22.81449,136.99104,798.83843,111.16906,87.25555,37.02022,781.86973,420.53371,41.36128,160.05654,99.34764,49.79878,171.0849,18.15493,25.66342,16.52651,59.00935,237.35378,69.47779,25.0408,46.91526,47.68699,1101.85018,114.74072,74.62319,230.77816,22.49196,175.81399,122.8923,145.08118,94.64703,18.82054,71.3142,179.17916,28.96143,341.26631,109.6858,112.69622,104.95274,40.33718,70.83565,89.52349,39.78417,5.67095,101.38451,105.88085,20.76229,106.53955
89.05187,31.77019,90.28685,8.96753,44.15307,10.86872,115.51922,8.76791,99.07769,66.40428,44.81177,175.57648,37.46333,50.3784,41.46517,3.69513,192.0689,28.88301,195.37196,11.40815,84.20616,12.23366,123.08743,212.47107,76.2362,44.23055,16.32985,28.79549,731.09833,76.50076,18.20021,60.28885,19.49725,153.35619,87.338,1.78818,40.62624,124.01794,64.46861,98.90285,158.04937,5.75435,15.06763,65.57526,67.07929,209.46103,108.20458,336.46722,104.15781,161.37357,19.30814,10.8356,17.63785,75.81384,755.64029,76.092,30.82048,21.50535,1318.68679,265.16937,79.10571,105.02046,42.30301,44.02676,81.3703,22.74828,29.93338,9.52602,25.36001,88.37184,19.06211,42.92499,16.35049,31.37511,545.47338,40.63967,20.98768,149.89064,13.87761,55.76649,79.07891,59.4475,39.88858,3.64796,22.64917,85.7553,7.01784,260.77993,59.85108,45.70681,59.38408,34.85014,54.40906,64.32776,35.38446,22.8741,69.35467,136.39279,31.09015,156.56814
92.20476,47.26928,120.8546,23.64594,56.76132,15.02595,158.64134,11.40579,113.72178,55.68647,63.64721,168.49327,49.6943,41.89802,102.69351,5.3735,265.88145,30.06833,255.57987,62.30348,163.20417,11.33717,180.10241,209.48764,123.09162,60.8244,25.65126,26.06097,866.8788,73.09669,16.03726,103.91578,45.18221,163.57518,128.5763,7.23886,83.08534,161.10307,86.81038,130.75726,255.483,12.14174,10.4386,74.69315,99.36267,249.41125,76.91376,376.44338,202.2463,221.3495,25.93896,35.48434,20.0563,77.30957,788.74319,81.22848,62.24264,17.17619,1015.05823,309.22417,65.3089,135.80095,51.61986,36.71589,100.27456,12.99983,39.4597,16.55524,30.4585,132.58148,62.026,25.32358,38.44955,51.35303,657.49157,78.62225,49.04845,233.47669,20.8034,62.79369,76.59618,87.64551,80.5011,12.56753,51.8666,105.96967,11.57161,244.68744,55.86029,56.94498,82.09161,29.664,73.85291,65.12606,35.86059,7.43256,101.92167,108.62958,19.88534,227.70428
52.21106,42.83087,106.2556,13.31849,49.56804,13.90288,166.41906,11.30535,114.18259,100.29498,102.66894,201.01878,62.20937,37.73488,91.2166,1.35795,387.72196,63.25214,274.1193,33.56832,147.82435,8.5973,126.03077,211.14659,106.07586,57.48191,16.70768,64.56411,718.06061,53.72169,23.40283,114.44472,35.69122,232.54918,135.66206,7.04751,73.23648,203.11527,70.51045,157.28222,233.58123,2.99931,14.89801,80.04967,150.69751,280.55858,81.81145,408.56643,200.09424,201.05549,29.25217,31.2529,25.47691,78.06521,720.68303,104.41189,36.85769,20.93059,457.8593,377.34181,59.15519,140.08759,69.31529,40.19522,143.70253,15.26073,29.4067,14.50666,44.78191,157.58731,43.68268,19.07053,56.76099,56.17047,943.09026,75.53014,58.25754,363.69667,18.44124,400.18353,66.01033,96.88085,58.19834,7.9518,65.41698,122.75236,10.44231,235.25882,69.65167,188.07276,83.02497,29.6008,77.19731,82.85489,51.73634,4.97764,77.09522,138.6925,17.90215,121.10766
83.17818,38.67664,118.5322,23.69216,45.05155,2.22962,209.09142,21.86711,123.97222,90.13458,91.36655,198.59274,57.54574,31.86627,112.22249,6.09389,522.19069,60.87025,253.31447,10.16481,130.08408,7.78362,101.1748,191.93501,130.09456,57.85203,22.83863,31.10865,656.71644,38.05665,23.92353,122.50149,28.26918,229.91656,131.33419,8.57333,65.09616,188.63036,72.94309,185.59736,216.66542,0.01414,12.79975,87.34832,127.96854,293.18466,114.10904,362.33061,196.73388,176.56909,23.67547,35.16952,27.43444,61.72386,754.10838,118.89745,60.26139,26.56249,993.19227,401.39201,57.74976,142.5845,55.18852,41.18317,127.6474,28.68914,30.27366,18.83219,41.75071,165.70202,48.86582,25.46758,50.68373,34.59154,931.888,65.26743,38.13787,224.11636,22.07658,241.32796,89.02415,94.5176,100.96556,5.21939,54.75231,152.71701,8.9562,214.37281,67.60712,130.29497,74.80528,33.64003,72.68896,68.7679,36.26775,3.67502,75.21882,115.1375,20.76813,137.76189
42.54588,28.81402,89.03192,10.67282,29.96271,10.1325,119.45905,15.62325,84.68857,59.88576,37.52029,159.53314,29.82477,36.26773,46.41907,4.22865,222.68588,28.5089,212.78208,66.1247,91.19737,10.92874,132.21778,226.88309,74.30491,65.51686,21.89388,23.81661,568.06148,65.85059,23.21162,82.41255,33.62811,164.32404,92.7148,5.23541,58.36419,159.64466,83.4249,81.43396,175.28146,4.43636,7.05553,59.33851,61.30822,272.33148,102.56784,372.22953,133.47084,150.14342,21.86632,8.08415,14.21047,57.20434,770.27165,75.16158,56.28617,9.8815,747.66969,211.70914,50.18425,115.11625,47.26595,23.70988,102.07359,10.98688,17.87322,10.92641,27.35312,103.59337,29.47029,42.78261,26.81857,55.90199,508.08036,43.24274,10.67408,158.77872,15.38321,53.30711,85.79682,58.109,45.86308,6.86697,50.56878,71.39616,0.06124,284.60287,59.50678,32.00437,66.62789,34.63432,46.29493,65.16707,46.90767,6.01562,79.48359,92.18884,24.13755,156.99697
95.75743,50.0287,118.49719,16.54018,39.24415,19.61318,123.94433,22.79212,120.33952,91.17687,85.96496,196.79134,40.05348,42.39962,66.18371,6.17172,271.33451,27.38442,271.37258,37.77706,87.98858,8.69388,155.04086,183.90992,127.36423,70.32334,20.99576,30.24287,473.20372,53.67126,23.12185,122.78816,42.5732,198.65283,135.90226,5.98905,66.75483,183.19886,86.03805,120.90465,224.97234,16.68801,3.52689,81.33844,131.85201,269.9843,93.36089,330.63123,186.28547,221.61691,15.77388,11.09769,12.53984,78.95662,916.48204,105.85852,66.04998,20.35755,926.9583,327.03806,50.26229,149.30559,61.49894,46.30594,126.40861,11.67279,33.17171,20.74251,35.63784,160.32465,48.88814,39.90518,50.87933,68.014,717.94931,81.96959,48.49979,148.78761,22.02033,49.20757,70.36859,62.32158,60.63475,5.38527,63.27938,150.12054,19.12873,295.23696,74.4924,76.36214,87.47135,40.76608,47.7677,72.47531,31.64964,4.10362,84.26547,100.79181,21.87638,207.93181
40.69889,49.6967,96.92564,35.19156,52.50523,11.92773,187.84053,21.37283,212.90241,106.25705,116.32315,224.45593,59.00867,32.76154,87.99108,5.37972,518.2973,23.11965,476.92344,52.39737,163.60611,8.04804,182.5844,182.86421,218.08365,87.55965,41.12414,38.9177,474.85756,40.40864,25.46407,186.11854,66.14563,260.13439,164.26443,12.97562,85.0955,253.08492,158.13098,168.41992,401.48004,24.20617,15.82817,104.31333,213.914,320.24727,168.84711,294.156,386.40842,371.83274,37.19187,9.33255,10.76989,118.32776,884.74073,145.25931,93.7428,44.98627,538.44497,353.57664,37.67049,171.56589,106.49276,40.39737,150.69458,9.63425,29.23217,18.81944,60.93655,230.49225,70.84365,29.37525,50.56674,55.16252,976.20475,125.04381,52.54908,145.30383,18.15845,74.34244,120.70607,121.20006,104.64171,18.02365,76.55643,154.56178,27.73732,400.08935,95.74812,106.59848,94.32492,36.97843,55.48049,92.73784,33.01301,10.35139,108.63461,134.17585,15.78804,139.18015
78.38484,44.03038,117.19003,6.97689,57.23041,4.48297,112.79673,14.00546,110.59979,55.06175,56.91593,155.30847,42.49962,32.36564,60.22116,10.49418,246.93464,39.53197,256.21399,40.14468,70.15239,4.10566,151.31753,219.63955,116.01694,53.47319,33.40344,18.82276,627.32895,70.97085,40.6404,90.71483,29.06057,151.88763,90.43884,3.324,61.42253,153.1495,85.05126,121.74346,175.78565,10.17237,8.35526,74.56366,100.36357,289.50174,129.66323,328.11277,169.10824,237.03469,23.0265,9.36008,10.05368,96.08263,1090.29679,82.15006,59.41294,13.22415,845.59757,283.72811,52.23344,118.4535,55.11693,34.85743,115.32177,5.87674,30.4996,13.68486,27.86111,144.83064,42.48968,33.41664,42.62738,50.73256,697.08921,62.04474,15.92466,140.27783,19.4236,53.03084,110.87276,75.062,61.99598,7.36616,47.49936,120.51319,12.32366,233.44568,56.86863,49.1545,79.14377,33.83033,49.25936,86.26534,30.20484,2.38396,102.21097,183.93954,30.00746,170.94713
